caso,zona,mes,variable,valor,horas
C1,PLANTABAJA:PBXOFX03,5,enfriamiento_sensible_kWh_termicos,179.22433452348906,744
C1,PLANTABAJA:PBXOFX03,6,enfriamiento_sensible_kWh_termicos,103.67952178564397,720
C1,PLANTABAJA:PBXOFX03,7,enfriamiento_sensible_kWh_termicos,71.88730873118664,744
C1,PLANTABAJA:PBXOFX03,8,enfriamiento_sensible_kWh_termicos,47.8917621975183,744
C1,PLANTABAJA:PBXOFX03,9,enfriamiento_sensible_kWh_termicos,33.70053206711535,720
C1,PLANTABAJA:PBXOFX03,10,enfriamiento_sensible_kWh_termicos,74.12592195242341,744
C1,PLANTABAJA:PBXOFX03,11,enfriamiento_sensible_kWh_termicos,87.2961030889492,720
C1,PLANTABAJA:PBXOFX03,12,enfriamiento_sensible_kWh_termicos,145.33658734648208,744
C1,PLANTABAJA:PBXOFX03,1,enfriamiento_total_kWh_termicos,363.8963341332301,744
C1,PLANTABAJA:PBXOFX03,2,enfriamiento_total_kWh_termicos,382.1979328110025,672
C1,PLANTABAJA:PBXOFX03,3,enfriamiento_total_kWh_termicos,426.7414710291908,744
C1,PLANTABAJA:PBXOFX03,4,enfriamiento_total_kWh_termicos,394.30756308263204,720
C1,PLANTABAJA:PBXOFX03,5,enfriamiento_total_kWh_termicos,355.5386867622204,744
C1,PLANTABAJA:PBXOFX03,6,enfriamiento_total_kWh_termicos,211.10184859403782,720
C1,PLANTABAJA:PBXOFX03,7,enfriamiento_total_kWh_termicos,150.08380138487996,744
C1,PLANTABAJA:PBXOFX03,8,enfriamiento_total_kWh_termicos,92.62283812447097,744
C1,PLANTABAJA:PBXOFX03,9,enfriamiento_total_kWh_termicos,64.5308249515296,720
C1,PLANTABAJA:PBXOFX03,10,enfriamiento_total_kWh_termicos,123.03803717401006,744
C1,PLANTABAJA:PBXOFX03,11,enfriamiento_total_kWh_termicos,149.40741996650343,720
C1,PLANTABAJA:PBXOFX03,12,enfriamiento_total_kWh_termicos,271.0919509412056,744
C1,PLANTABAJA:PBXOFX02,1,enfriamiento_sensible_kWh_termicos,149.75614039878732,744
C1,PLANTABAJA:PBXOFX02,2,enfriamiento_sensible_kWh_termicos,158.03947779014769,672
C1,PLANTABAJA:PBXOFX02,3,enfriamiento_sensible_kWh_termicos,177.3105468743828,744
C1,PLANTABAJA:PBXOFX02,4,enfriamiento_sensible_kWh_termicos,146.21734902623098,720
C1,PLANTABAJA:PBXOFX02,5,enfriamiento_sensible_kWh_termicos,137.33153101358533,744
C1,PLANTABAJA:PBXOFX02,6,enfriamiento_sensible_kWh_termicos,81.3239167384171,720
C1,PLANTABAJA:PBXOFX02,7,enfriamiento_sensible_kWh_termicos,59.771548947998426,744
C1,PLANTABAJA:PBXOFX02,8,enfriamiento_sensible_kWh_termicos,39.33210152499366,744
C1,PLANTABAJA:PBXOFX02,9,enfriamiento_sensible_kWh_termicos,26.432320638515467,720
C1,PLANTABAJA:PBXOFX02,10,enfriamiento_sensible_kWh_termicos,58.10169377308483,744
C1,PLANTABAJA:PBXOFX02,11,enfriamiento_sensible_kWh_termicos,73.86081740769666,720
C1,PLANTABAJA:PBXOFX02,12,enfriamiento_sensible_kWh_termicos,116.69902390246163,744
C1,PLANTABAJA:PBXOFX02,1,enfriamiento_total_kWh_termicos,276.72415345299873,744
C1,PLANTABAJA:PBXOFX02,2,enfriamiento_total_kWh_termicos,283.6773854021442,672
C1,PLANTABAJA:PBXOFX02,3,enfriamiento_total_kWh_termicos,314.59050412337524,744
C1,PLANTABAJA:PBXOFX02,4,enfriamiento_total_kWh_termicos,293.9555167980988,720
C1,PLANTABAJA:PBXOFX02,5,enfriamiento_total_kWh_termicos,268.0522004793558,744
C1,PLANTABAJA:PBXOFX02,6,enfriamiento_total_kWh_termicos,160.74280902972598,720
C1,PLANTABAJA:PBXOFX02,7,enfriamiento_total_kWh_termicos,123.72394572605444,744
C1,PLANTABAJA:PBXOFX02,8,enfriamiento_total_kWh_termicos,73.77208552984112,744
C1,PLANTABAJA:PBXOFX02,9,enfriamiento_total_kWh_termicos,48.634018354448855,720
C1,PLANTABAJA:PBXOFX02,10,enfriamiento_total_kWh_termicos,94.72858503004775,744
C1,PLANTABAJA:PBXOFX02,11,enfriamiento_total_kWh_termicos,124.2076093183834,720
C1,PLANTABAJA:PBXOFX02,12,enfriamiento_total_kWh_termicos,210.87964334091754,744
C1,PLANTABAJA:PBXOFX01,1,enfriamiento_sensible_kWh_termicos,164.08006461375498,744
C1,PLANTABAJA:PBXOFX01,2,enfriamiento_sensible_kWh_termicos,186.07212594122336,672
C1,PLANTABAJA:PBXOFX01,3,enfriamiento_sensible_kWh_termicos,218.43847261695157,744
C1,PLANTABAJA:PBXOFX01,4,enfriamiento_sensible_kWh_termicos,176.35918024123512,720
C1,PLANTABAJA:PBXOFX01,5,enfriamiento_sensible_kWh_termicos,175.0780255640666,744
C1,PLANTABAJA:PBXOFX01,6,enfriamiento_sensible_kWh_termicos,97.29893870692726,720
C1,PLANTABAJA:PBXOFX01,7,enfriamiento_sensible_kWh_termicos,64.60990737457925,744
C1,PLANTABAJA:PBXOFX01,8,enfriamiento_sensible_kWh_termicos,43.348347584810845,744
C1,PLANTABAJA:PBXOFX01,9,enfriamiento_sensible_kWh_termicos,23.9195323881909,720
C1,PLANTABAJA:PBXOFX01,10,enfriamiento_sensible_kWh_termicos,56.50580341143576,744
C1,PLANTABAJA:PBXOFX01,11,enfriamiento_sensible_kWh_termicos,69.66932975774301,720
C1,PLANTABAJA:PBXOFX01,12,enfriamiento_sensible_kWh_termicos,123.69413016104183,744
C1,PLANTABAJA:PBXOFX01,1,enfriamiento_total_kWh_termicos,316.2559258918997,744
C1,PLANTABAJA:PBXOFX01,2,enfriamiento_total_kWh_termicos,339.1719163315023,672
C1,PLANTABAJA:PBXOFX01,3,enfriamiento_total_kWh_termicos,388.43166100299726,744
C1,PLANTABAJA:PBXOFX01,4,enfriamiento_total_kWh_termicos,357.89448833396915,720
C1,PLANTABAJA:PBXOFX01,5,enfriamiento_total_kWh_termicos,338.9052781677679,744
C1,PLANTABAJA:PBXOFX01,6,enfriamiento_total_kWh_termicos,195.17654163490454,720
C1,PLANTABAJA:PBXOFX01,7,enfriamiento_total_kWh_termicos,131.87697996085888,744
C1,PLANTABAJA:PBXOFX01,8,enfriamiento_total_kWh_termicos,81.7462528059149,744
C1,PLANTABAJA:PBXOFX01,9,enfriamiento_total_kWh_termicos,44.50168244095926,720
C1,PLANTABAJA:PBXOFX01,10,enfriamiento_total_kWh_termicos,93.2600556118436,744
C1,PLANTABAJA:PBXOFX01,11,enfriamiento_total_kWh_termicos,119.49771537776454,720
C1,PLANTABAJA:PBXOFX01,12,enfriamiento_total_kWh_termicos,232.98936206122568,744
C1,PRIMERAPLANTAALTA:1PAXDC,1,enfriamiento_sensible_kWh_termicos,3191.3890991284165,744
C1,PRIMERAPLANTAALTA:1PAXDC,2,enfriamiento_sensible_kWh_termicos,2981.309011293442,672
C1,PRIMERAPLANTAALTA:1PAXDC,3,enfriamiento_sensible_kWh_termicos,3404.9657072042123,744
C1,PRIMERAPLANTAALTA:1PAXDC,4,enfriamiento_sensible_kWh_termicos,3141.2322329332296,720
C1,PRIMERAPLANTAALTA:1PAXDC,5,enfriamiento_sensible_kWh_termicos,3246.631741826608,744
C1,PRIMERAPLANTAALTA:1PAXDC,6,enfriamiento_sensible_kWh_termicos,2996.955052652258,720
C1,PRIMERAPLANTAALTA:1PAXDC,7,enfriamiento_sensible_kWh_termicos,2966.339666679179,744
C1,PRIMERAPLANTAALTA:1PAXDC,8,enfriamiento_sensible_kWh_termicos,2977.8847035697822,744
C1,PRIMERAPLANTAALTA:1PAXDC,9,enfriamiento_sensible_kWh_termicos,2851.9355344393357,720
C1,PRIMERAPLANTAALTA:1PAXDC,10,enfriamiento_sensible_kWh_termicos,2975.116764172327,744
C1,PRIMERAPLANTAALTA:1PAXDC,11,enfriamiento_sensible_kWh_termicos,2873.585010841797,720
C1,PRIMERAPLANTAALTA:1PAXDC,12,enfriamiento_sensible_kWh_termicos,3061.900983015472,744
C1,PRIMERAPLANTAALTA:1PAXDC,1,enfriamiento_total_kWh_termicos,3533.948066942612,744
C1,PRIMERAPLANTAALTA:1PAXDC,2,enfriamiento_total_kWh_termicos,3326.0461349607017,672
C1,PRIMERAPLANTAALTA:1PAXDC,3,enfriamiento_total_kWh_termicos,3775.7796206162516,744
C1,PRIMERAPLANTAALTA:1PAXDC,4,enfriamiento_total_kWh_termicos,3542.1457983102055,720
C1,PRIMERAPLANTAALTA:1PAXDC,5,enfriamiento_total_kWh_termicos,3607.593552231891,744
C1,PRIMERAPLANTAALTA:1PAXDC,6,enfriamiento_total_kWh_termicos,3280.5702655719206,720
C1,PRIMERAPLANTAALTA:1PAXDC,7,enfriamiento_total_kWh_termicos,3243.0564876310455,744
C1,PRIMERAPLANTAALTA:1PAXDC,8,enfriamiento_total_kWh_termicos,3191.5101572465323,744
C1,PRIMERAPLANTAALTA:1PAXDC,9,enfriamiento_total_kWh_termicos,3066.807238472,720
C1,PRIMERAPLANTAALTA:1PAXDC,10,enfriamiento_total_kWh_termicos,3146.6352326250553,744
C1,PRIMERAPLANTAALTA:1PAXDC,11,enfriamiento_total_kWh_termicos,3077.6702494464394,720
C1,PRIMERAPLANTAALTA:1PAXDC,12,enfriamiento_total_kWh_termicos,3355.3203583229147,744
C1,PRIMERAPLANTAALTA:1PAXES,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXES,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXES,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXES,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXES,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:ASCENSOR,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:ASCENSOR,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:ASCENSOR,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:ASCENSOR,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXSR,1,enfriamiento_sensible_kWh_termicos,155.57667873396667,744
C1,PRIMERAPLANTAALTA:1PAXSR,2,enfriamiento_sensible_kWh_termicos,197.11289157026744,672
C1,PRIMERAPLANTAALTA:1PAXSR,3,enfriamiento_sensible_kWh_termicos,258.52055326198035,744
C1,PRIMERAPLANTAALTA:1PAXSR,4,enfriamiento_sensible_kWh_termicos,205.55053863254335,720
C1,PRIMERAPLANTAALTA:1PAXSR,5,enfriamiento_sensible_kWh_termicos,221.37642026091757,744
C1,PRIMERAPLANTAALTA:1PAXSR,6,enfriamiento_sensible_kWh_termicos,133.32366768529803,720
C1,PRIMERAPLANTAALTA:1PAXSR,7,enfriamiento_sensible_kWh_termicos,78.75617134979926,744
C1,PRIMERAPLANTAALTA:1PAXSR,8,enfriamiento_sensible_kWh_termicos,65.42160035810026,744
C1,PRIMERAPLANTAALTA:1PAXSR,9,enfriamiento_sensible_kWh_termicos,43.969416424334895,720
C1,PRIMERAPLANTAALTA:1PAXSR,10,enfriamiento_sensible_kWh_termicos,60.520079495458205,744
C1,PRIMERAPLANTAALTA:1PAXSR,11,enfriamiento_sensible_kWh_termicos,48.04280472744188,720
C1,PRIMERAPLANTAALTA:1PAXSR,12,enfriamiento_sensible_kWh_termicos,91.99839299249518,744
C1,PRIMERAPLANTAALTA:1PAXSR,1,enfriamiento_total_kWh_termicos,323.938854487653,744
C1,PRIMERAPLANTAALTA:1PAXSR,2,enfriamiento_total_kWh_termicos,377.78730071682696,672
C1,PRIMERAPLANTAALTA:1PAXSR,3,enfriamiento_total_kWh_termicos,467.1594591722173,744
C1,PRIMERAPLANTAALTA:1PAXSR,4,enfriamiento_total_kWh_termicos,421.14717511211853,720
C1,PRIMERAPLANTAALTA:1PAXSR,5,enfriamiento_total_kWh_termicos,417.1638212050179,744
C1,PRIMERAPLANTAALTA:1PAXSR,6,enfriamiento_total_kWh_termicos,259.9274961681788,720
C1,PRIMERAPLANTAALTA:1PAXSR,7,enfriamiento_total_kWh_termicos,159.69542154380872,744
C1,PRIMERAPLANTAALTA:1PAXSR,8,enfriamiento_total_kWh_termicos,125.02043905886762,744
C1,PRIMERAPLANTAALTA:1PAXSR,9,enfriamiento_total_kWh_termicos,81.7954808133694,720
C1,PRIMERAPLANTAALTA:1PAXSR,10,enfriamiento_total_kWh_termicos,100.3704449083865,744
C1,PRIMERAPLANTAALTA:1PAXSR,11,enfriamiento_total_kWh_termicos,84.4552564535673,720
C1,PRIMERAPLANTAALTA:1PAXSR,12,enfriamiento_total_kWh_termicos,196.52906258310716,744
C1,PRIMERAPLANTAALTA:1PAXPAS,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXPAS,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXPAS,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXPAS,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXPAS,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,1,enfriamiento_sensible_kWh_termicos,164.1464256809663,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,2,enfriamiento_sensible_kWh_termicos,191.0286697344849,672
C1,PRIMERAPLANTAALTA:1PAXOFX02,3,enfriamiento_sensible_kWh_termicos,242.17345997436203,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,4,enfriamiento_sensible_kWh_termicos,195.84491337783473,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,5,enfriamiento_sensible_kWh_termicos,203.75152859407297,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,6,enfriamiento_sensible_kWh_termicos,129.8808183473068,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,7,enfriamiento_sensible_kWh_termicos,77.7673069004305,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,8,enfriamiento_sensible_kWh_termicos,51.66028465313777,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,9,enfriamiento_sensible_kWh_termicos,26.344117709867223,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,10,enfriamiento_sensible_kWh_termicos,51.830872114753596,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,11,enfriamiento_sensible_kWh_termicos,53.29514023021996,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,12,enfriamiento_sensible_kWh_termicos,96.6251964629667,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,1,enfriamiento_total_kWh_termicos,323.34666442413965,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,2,enfriamiento_total_kWh_termicos,360.2364069039185,672
C1,PRIMERAPLANTAALTA:1PAXOFX02,3,enfriamiento_total_kWh_termicos,436.4480004441313,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,4,enfriamiento_total_kWh_termicos,392.35749968513244,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,5,enfriamiento_total_kWh_termicos,382.65623009210265,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,6,enfriamiento_total_kWh_termicos,246.92136990204233,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,7,enfriamiento_total_kWh_termicos,159.3151742545387,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,8,enfriamiento_total_kWh_termicos,97.45083145190351,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,9,enfriamiento_total_kWh_termicos,51.49191304878154,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,10,enfriamiento_total_kWh_termicos,90.42739592550775,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,11,enfriamiento_total_kWh_termicos,97.98841706102455,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,12,enfriamiento_total_kWh_termicos,198.54321933337536,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXBAX02,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXBAX02,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXBAX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PRIMERAPLANTAALTA:1PAXBAX01,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,1,enfriamiento_sensible_kWh_termicos,265.8836273115635,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,2,enfriamiento_sensible_kWh_termicos,308.61899860195535,672
C1,PRIMERAPLANTAALTA:1PAXOFX03,3,enfriamiento_sensible_kWh_termicos,376.8031744697727,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,4,enfriamiento_sensible_kWh_termicos,282.634129593579,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,5,enfriamiento_sensible_kWh_termicos,268.8332145348134,744
