"Date/Time";"Glazing";"Walls";"Ceilings (int)";"Floors (int)";"Ground Floors";"Partitions (int)";"Roofs";"Floors (ext)";"Internal Natural vent.";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Air";"External Vent.";"Total Cooling";"General Lighting";"Miscellaneous";"Catering";"Computer + Equip";"Occupancy";"Solar Gains Interior Windows";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature"
"";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"ac/h";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"°C";"°C";"°C";"kWh";"kWh";"kWh";"°C"
"18/09/2025";"-41,36047";"-31,01066";"1,538915";"-1,417967";"-24,63209";"-4,653758";"-3,187937";"-1,233849";"-5,343003";"-126,6309";"1,949258";"-4,120346";"-14,17513";"-155,0325";"44,19941";"95,23257";"0,877635";"13,83909";"20,22563";"6,62536";"94,15419";"0,002982592";"-137,6541";"24,70772";"25,46945";"25,08858";"109,9493";"44,19941";"82,95174";"21,68056"
"19/09/2025";"-40,5728";"-31,49754";"1,681824";"-1,609781";"-24,38025";"-4,319033";"-2,766922";"-1,257266";"-5,354393";"-123,9997";"1,929759";"-3,290316";"-14,42781";"-151,2862";"44,19941";"95,23257";"0,877635";"13,83909";"20,31927";"6,27133";"91,1629";"0,0001997446";"-135,6374";"24,79151";"25,5007";"25,1461";"109,9493";"44,19941";"81,3196";"21,8691"
"20/09/2025";"-44,88195";"-32,04707";"2,177955";"-1,397883";"-24,51012";"-2,887994";"-2,775131";"-1,333352";"-5,839666";"-122,6001";"1,73188";"-3,328277";"-13,29479";"-144,5322";"43,48851";"95,17348";"0,877635";"13,83909";"20,12841";"6,53918";"95,10884";"0,0001218781";"-137,6687";"24,78272";"25,50079";"25,14175";"109,8902";"43,48851";"77,65095";"21,44861"
"21/09/2025";"-40,46977";"-23,48393";"2,858115";"-2,170206";"-20,31425";"0,20382";"-2,447929";"-1,076397";"-2,650372";"-95,26482";"1,045262";"-3,633962";"-9,713939";"-98,99084";"1,883448";"94,24216";"0";"0";"0,7224267";"6,882217";"98,21239";"0";"-95,46021";"24,61016";"25,26702";"24,93859";"94,24216";"1,883448";"54,99491";"21,73889"
"22/09/2025";"-34,96121";"-24,41653";"1,368008";"-1,431178";"-26,00622";"-7,839276";"-3,672044";"-1,121417";"-4,692177";"-133,4924";"1,879996";"-3,319789";"-11,02364";"-169,6116";"44,19941";"95,23257";"0,877635";"13,83909";"20,02734";"6,114452";"85,90758";"2,923053e-06";"-141,5309";"24,92877";"25,67946";"25,30412";"109,9493";"44,19941";"90,36943";"22,33819"
"23/09/2025";"-38,22567";"-28,89881";"1,978344";"-1,016136";"-22,44543";"-0,900782";"-1,810147";"-1,266442";"-6,227331";"-124,4949";"2,16809";"-4,108596";"-15,35839";"-157,199";"44,19941";"95,23257";"0,877635";"13,83909";"20,31594";"5,45305";"80,67784";"0,0004192857";"-134,5514";"24,73503";"25,46434";"25,09969";"109,9493";"44,19941";"84,34208";"21,99826"
"24/09/2025";"-40,17334";"-37,31544";"1,980511";"-0,047557";"-19,22395";"3,047362";"-1,590315";"-1,344439";"-5,727601";"-116,469";"2,034577";"-3,380737";"-14,69631";"-141,6228";"44,19941";"95,23257";"0,877635";"13,83909";"20,51804";"5,061391";"75,01379";"0";"-128,6861";"24,57035";"25,15638";"24,86337";"109,9493";"44,19941";"76,22418";"21,79167"
"25/09/2025";"-45,38295";"-51,44942";"1,399971";"-0,755359";"-20,58221";"-0,601207";"-3,669651";"-1,496534";"-5,498061";"-113,5008";"1,951528";"-3,024981";"-13,25015";"-139,5092";"44,19941";"95,23257";"0,877635";"13,83909";"20,58017";"6,811901";"96,93824";"0";"-125,4758";"24,45078";"24,95988";"24,70533";"109,9493";"44,19941";"75,13117";"21,80694"
"26/09/2025";"-34,41169";"-34,39513";"-0,100199";"-1,70119";"-21,63622";"-8,728032";"-5,659428";"-1,167862";"-4,044656";"-121,6514";"1,907818";"-2,999772";"-12,33609";"-150,744";"44,19941";"95,23257";"0,877635";"13,83909";"20,49681";"5,834595";"86,59313";"0,01305794";"-130,5064";"24,59792";"25,13635";"24,86713";"109,9493";"44,19941";"80,70928";"21,94583"
"27/09/2025";"-39,82063";"-27,01168";"1,256228";"-1,14575";"-23,7094";"-7,049872";"-3,994235";"-1,255331";"-4,871903";"-122,733";"1,806455";"-3,68775";"-13,54781";"-150,5229";"43,48851";"95,17348";"0,877635";"13,83909";"19,98752";"5,965637";"89,37354";"0";"-135,9067";"24,77441";"25,46626";"25,12033";"109,8902";"43,48851";"80,55122";"21,59653"
"28/09/2025";"-35,96798";"-19,70935";"2,998417";"-1,244651";"-15,57072";"3,975676";"-0,865955";"-0,91343";"-2,378423";"-94,95713";"0,945649";"-2,983178";"-9,261403";"-98,82816";"1,883448";"94,24216";"0";"0";"0,7276379";"5,105608";"77,91198";"0";"-95,17019";"24,41081";"25,01396";"24,71239";"94,24216";"1,883448";"54,90453";"21,76424"
"29/09/2025";"-35,25245";"-30,9247";"0,96616";"-1,106303";"-20,5282";"-5,001564";"-2,764834";"-1,194914";"-4,476869";"-120,9381";"1,930074";"-2,965106";"-12,76335";"-145,4047";"44,19941";"95,23257";"0,877635";"13,83909";"20,37726";"5,090067";"74,11894";"0,004771617";"-129,9476";"24,62407";"25,1584";"24,89123";"109,9493";"44,19941";"78,09547";"21,9559"
"30/09/2025";"-42,38505";"-31,46949";"0,880484";"-1,207427";"-26,76358";"-8,102065";"-4,249433";"-1,423742";"-4,567627";"-123,1549";"1,817088";"-2,869505";"-14,70719";"-151,57";"44,19941";"95,23257";"0,877635";"13,83909";"20,25929";"7,321843";"99,46259";"0";"-135,9353";"24,79793";"25,52178";"25,15986";"109,9493";"44,19941";"81,57615";"21,61528"
"01/10/2025";"-38,76825";"-30,42695";"1,826623";"-1,79247";"-25,4178";"-5,133925";"-3,458674";"-1,179077";"-4,739988";"-126,304";"1,798725";"-2,849706";"-11,61291";"-153,3092";"44,19941";"95,23257";"0,877635";"13,83909";"20,22145";"5,854814";"88,60021";"0,001275923";"-136,88";"24,88081";"25,50967";"25,19524";"109,9493";"44,19941";"82,09303";"22,05972"
"02/10/2025";"-42,28241";"-31,1295";"1,894485";"-1,628838";"-26,66129";"-4,455976";"-3,198579";"-1,321775";"-4,642452";"-125,9306";"1,825736";"-3,16196";"-13,44396";"-151,1966";"44,19941";"95,23257";"0,877635";"13,83909";"20,19219";"6,469202";"95,45657";"0";"-137,6675";"24,8649";"25,56178";"25,21334";"109,9493";"44,19941";"81,12963";"21,72326"
"03/10/2025";"-40,18554";"-30,24837";"1,749684";"-1,617048";"-28,33912";"-5,104114";"-3,48518";"-1,27099";"-4,334325";"-133,5941";"1,906798";"-3,097746";"-12,2784";"-163,3843";"44,19941";"95,23257";"0,877635";"13,83909";"20,10197";"6,812048";"97,16705";"0";"-141,4863";"24,94371";"25,70277";"25,32324";"109,9493";"44,19941";"87,31808";"22,15833"
"04/10/2025";"-39,74154";"-29,79573";"2,088268";"-1,256673";"-26,46549";"-2,052011";"-2,926251";"-1,262054";"-5,058419";"-130,3951";"2,022369";"-3,637343";"-12,92151";"-161,3528";"43,48851";"95,17348";"0,877635";"13,83909";"19,80525";"6,141868";"90,5269";"0";"-138,995";"24,90705";"25,64649";"25,27677";"109,8902";"43,48851";"86,09637";"22,1066"
"05/10/2025";"-44,54996";"-37,28052";"4,125673";"0,151021";"-15,38474";"13,13694";"-0,393955";"-1,232443";"-3,171525";"-94,15362";"0,960166";"-2,842716";"-8,186068";"-98,35428";"1,883448";"94,24216";"0";"0";"0,7366564";"6,091661";"89,40646";"0,009967804";"-94,29275";"24,20156";"24,7934";"24,49748";"94,24216";"1,883448";"54,64127";"21,85764"
"06/10/2025";"-39,80976";"-42,64285";"0,605149";"-0,861707";"-17,32054";"-1,786021";"-4,613203";"-1,34394";"-5,931066";"-105,6789";"1,928875";"-3,543438";"-14,91155";"-125,1487";"44,19941";"95,23257";"0,877635";"13,83909";"21,04726";"5,468536";"81,90263";"0";"-121,52";"24,13597";"24,59966";"24,36781";"109,9493";"44,19941";"67,86618";"21,08576"
"07/10/2025";"-28,45433";"-29,20345";"-0,681245";"-1,694257";"-21,78644";"-11,06633";"-5,630999";"-0,951803";"-4,191757";"-120,2139";"1,584125";"-2,070521";"-7,866664";"-141,9511";"44,19941";"95,23257";"0,877635";"13,83909";"20,3072";"4,921986";"73,13034";"0,003907719";"-130,2377";"24,60779";"25,02906";"24,81843";"109,9493";"44,19941";"76,08643";"22,21944"
"08/10/2025";"-44,72716";"-40,62476";"2,120262";"1,092056";"-22,14241";"1,597769";"-2,109003";"-1,522359";"-6,108133";"-108,9931";"1,917047";"-2,835717";"-14,2476";"-129,0551";"44,19941";"95,23257";"0,877635";"13,83909";"20,47571";"6,116171";"79,78799";"0";"-124,6541";"24,55906";"25,09296";"24,82601";"109,9493";"44,19941";"70,34157";"21,68681"
"09/10/2025";"-44,37924";"-54,417";"0,965726";"-0,18739";"-19,02704";"0,628027";"-3,907252";"-1,483849";"-5,361089";"-106,4718";"1,785315";"-2,43891";"-11,77535";"-118,7875";"44,19941";"95,23257";"0,877635";"13,83909";"20,85086";"6,288924";"89,67339";"0,0002933122";"-120,8697";"24,27009";"24,64832";"24,4592";"109,9493";"44,19941";"64,50138";"21,67257"
"10/10/2025";"-35,17791";"-37,19733";"-0,217867";"-1,059596";"-22,28995";"-7,852109";"-5,615451";"-1,226058";"-5,401138";"-108,4171";"2,10553";"-2,910546";"-17,07224";"-120,7441";"44,19941";"95,23257";"0,877635";"13,83909";"20,73215";"6,342108";"86,09179";"0";"-122,7449";"24,36986";"24,91162";"24,64074";"109,9493";"44,19941";"66,18921";"21,73403"
"11/10/2025";"-37,42046";"-27,94685";"0,506359";"-1,413687";"-27,48852";"-12,15318";"-4,633111";"-1,211026";"-5,456581";"-127,1611";"1,995362";"-3,351818";"-13,03159";"-145,8438";"43,48851";"95,17348";"0,877635";"13,83909";"19,89932";"7,117468";"98,60967";"0,003841214";"-137,2856";"24,71675";"25,46543";"25,09109";"109,8902";"43,48851";"78,24398";"22,14618"
"12/10/2025";"-40,59961";"-22,86011";"3,10482";"-1,06684";"-18,61312";"2,587464";"-1,594496";"-1,038155";"-4,298131";"-94,61462";"1,294646";"-4,481736";"-11,20583";"-97,7565";"1,883448";"94,24216";"0";"0";"0,7272802";"6,541939";"94,95178";"0";"-94,84147";"24,31026";"25,04398";"24,67712";"94,24216";"1,883448";"54,30917";"21,56528"
"13/10/2025";"-41,50626";"-32,31491";"1,206456";"-1,481577";"-25,93131";"-8,039592";"-4,187271";"-1,297421";"-5,688813";"-124,8912";"2,013355";"-4,079465";"-14,5447";"-140,1918";"44,19941";"95,23257";"0,877635";"13,83909";"20,39317";"7,358449";"99,7192";"0,007038935";"-135,2987";"24,56814";"25,32325";"24,94569";"109,9493";"44,19941";"75,35772";"21,6309"
"14/10/2025";"-48,14925";"-35,04309";"2,159997";"-0,91213";"-26,55006";"-3,832558";"-3,519865";"-1,465144";"-6,333069";"-120,6156";"1,953734";"-3,87004";"-17,08795";"-139,011";"44,19941";"95,23257";"0,877635";"13,83909";"20,47895";"7,825556";"104,8798";"0";"-134,9319";"24,58516";"25,38264";"24,9839";"109,9493";"44,19941";"74,93983";"21,16285"
"15/10/2025";"-50,84229";"-40,52725";"2,387434";"-0,876954";"-25,34794";"-1,567599";"-3,556596";"-1,531333";"-7,641692";"-117,4794";"2,280146";"-5,117442";"-20,90261";"-135,8523";"44,19941";"95,23257";"0,877635";"13,83909";"20,62997";"8,346621";"112,3193";"0";"-131,8568";"24,37708";"25,23243";"24,80475";"109,9493";"44,19941";"73,54086";"20,99688"
"16/10/2025";"-47,37243";"-38,6949";"1,635406";"-1,002134";"-21,49566";"-1,824548";"-3,618104";"-1,397434";"-6,645328";"-114,2729";"1,887989";"-4,607492";"-16,52639";"-125,1623";"44,19941";"95,23257";"0,877635";"13,83909";"20,77168";"6,889415";"98,86063";"0";"-130,5691";"24,30966";"25,01907";"24,66437";"109,9493";"44,19941";"67,65378";"20,65174"
"17/10/2025";"-50,98299";"-40,96147";"1,669669";"-1,330867";"-25,12956";"-5,036411";"-4,605257";"-1,544798";"-7,66179";"-118,8524";"2,07645";"-5,638524";"-18,20564";"-132,9877";"44,19941";"95,23257";"0,877635";"13,83909";"20,71068";"8,695264";"117,2236";"0";"-133,8182";"24,289";"25,12002";"24,70451";"109,9493";"44,19941";"71,46922";"20,70625"
"18/10/2025";"-43,31215";"-35,06359";"1,310035";"-1,369251";"-25,43792";"-6,579204";"-4,882425";"-1,344875";"-6,092253";"-124,3967";"2,162106";"-4,853354";"-15,87091";"-144,1607";"43,48851";"95,17348";"0,877635";"13,83909";"20,1271";"7,624868";"106,2329";"0,006200594";"-134,952";"24,50322";"25,29448";"24,89885";"109,8902";"43,48851";"77,24088";"21,54479"
"19/10/2025";"-38,27817";"-23,47648";"2,665815";"-2,193365";"-21,62518";"-2,56309";"-3,35594";"-1,05285";"-4,026056";"-95,05311";"1,395274";"-4,529162";"-10,19503";"-98,9238";"1,883448";"94,24216";"0";"0";"0,706997";"7,223055";"104,3716";"0,0169492";"-95,16695";"24,50877";"25,22451";"24,86664";"94,24216";"1,883448";"54,95766";"21,99063"
"20/10/2025";"-37,8555";"-25,1116";"1,352641";"-1,161254";"-26,07299";"-7,439947";"-3,708779";"-1,203213";"-5,248008";"-127,1436";"1,91354";"-4,217255";"-12,69545";"-146,2239";"44,19941";"95,23257";"0,877635";"13,83909";"20,16419";"6,372205";"89,19256";"0,0006477111";"-138,9588";"24,80272";"25,56449";"25,18361";"109,9493";"44,19941";"78,26122";"21,84583"
"21/10/2025";"-37,24066";"-26,24144";"1,437532";"-2,814963";"-29,92935";"-10,39766";"-4,621742";"-1,115609";"-4,74482";"-138,9254";"1,678734";"-3,104743";"-9,57064";"-160,47";"44,19941";"95,23257";"0,877635";"13,83909";"20,03992";"7,186214";"102,4419";"0,02084909";"-146,7065";"25,04573";"25,84206";"25,4439";"109,9493";"44,19941";"85,69768";"22,23542"
"22/10/2025";"-37,91483";"-21,85618";"2,225262";"-1,250451";"-30,18843";"-5,517496";"-3,722659";"-1,177413";"-5,254406";"-143,0194";"1,901721";"-3,374321";"-10,57783";"-170,7635";"44,19941";"95,23257";"0,877635";"13,83909";"19,9051";"6,632761";"95,03374";"0,002866124";"-149,4607";"25,19873";"26,07985";"25,63929";"109,9493";"44,19941";"90,89424";"22,46771"
"23/10/2025";"-34,45171";"-25,2661";"2,052047";"-1,386231";"-28,21022";"-1,608633";"-2,991211";"-1,184373";"-5,371782";"-139,5531";"2,08422";"-3,786342";"-11,08813";"-163,1325";"44,19941";"95,23257";"0,877635";"13,83909";"20,0447";"6,002904";"85,96303";"0,02078583";"-145,1084";"25,10364";"25,93106";"25,51735";"109,9493";"44,19941";"87,13615";"22,57292"
"24/10/2025";"-31,14646";"-17,59247";"1,679176";"-2,699323";"-32,58453";"-9,341004";"-4,146978";"-0,939671";"-4,680141";"-153,1787";"1,859117";"-3,217754";"-8,133499";"-184,599";"44,19941";"95,17348";"0,877635";"13,83909";"19,46045";"6,734671";"96,86539";"0,05367221";"-155,865";"25,33244";"26,2646";"25,79852";"109,8902";"44,19941";"98,17908";"23,23403"
"25/10/2025";"-37,42876";"-22,25091";"2,984112";"-1,48298";"-29,85445";"-0,436804";"-2,104623";"-1,236683";"-6,18469";"-136,2432";"1,885116";"-3,649639";"-12,06443";"-160,2603";"43,48851";"95,17348";"0,877635";"13,83909";"19,8152";"6,057572";"88,86406";"0,01014102";"-146,5927";"25,28858";"26,15555";"25,72207";"109,8902";"43,48851";"85,81734";"22,58576"
"26/10/2025";"-36,4654";"-17,36368";"3,533183";"-3,955392";"-32,07696";"-6,576927";"-3,775032";"-0,991266";"-1,935153";"-97,6092";"0,8003853";"-2,086552";"-6,458579";"-101,7206";"1,883448";"94,24216";"0";"0";"0,6460123";"7,605925";"105,5185";"0,03229015";"-97,71085";"25,75674";"26,31568";"26,03621";"94,24216";"1,883448";"56,51143";"23,40208"
"27/10/2025";"-40,46973";"-20,52489";"3,681342";"-2,816232";"-37,59105";"-6,880626";"-3,259451";"-1,087891";"-4,21498";"-157,3729";"1,578825";"-1,974802";"-7,198453";"-192,0594";"44,19941";"95,17348";"0,877635";"13,83909";"19,32394";"8,199962";"113,1906";"0,09700101";"-164,2661";"25,65172";"26,6504";"26,15106";"109,8902";"44,19941";"102,1625";"23,39479"
"28/10/2025";"-38,44385";"-20,43575";"3,556629";"-3,422498";"-40,22622";"-7,416094";"-3,901598";"-1,016596";"-4,094116";"-167,7117";"1,593387";"-1,877253";"-6,215602";"-213,2195";"44,19941";"95,17348";"0,877635";"13,83909";"19,24967";"8,969607";"120,7009";"0,03978935";"-170,8751";"25,76627";"26,85267";"26,30947";"109,8902";"44,19941";"112,9889";"23,63333"
"29/10/2025";"-32,56602";"-21,4764";"4,06061";"-2,512992";"-33,7548";"0,576989";"-2,285236";"-0,953112";"-4,897907";"-156,534";"1,67429";"-1,897047";"-6,327091";"-202,6871";"44,19941";"95,17348";"0,877635";"13,83909";"19,40452";"6,068781";"89,32204";"0,1017013";"-158,6471";"25,73852";"26,59792";"26,16822";"109,8902";"44,19941";"107,4899";"23,85417"
"30/10/2025";"-38,30775";"-20,81729";"3,517315";"-2,440999";"-38,48843";"-3,987285";"-3,313864";"-1,161375";"-5,068145";"-161,034";"1,844033";"-2,21439";"-8,020515";"-214,5264";"44,19941";"95,17348";"0,877635";"13,83909";"19,34938";"8,306503";"111,6194";"0,02412563";"-164,9532";"25,69533";"26,75318";"26,22426";"109,8902";"44,19941";"113,7133";"23,43368"
"31/10/2025";"-42,35622";"-21,94414";"4,113984";"-2,572012";"-37,88883";"-2,292798";"-2,836029";"-1,210244";"-6,043679";"-157,9855";"1,867496";"-3,061279";"-9,719847";"-206,3596";"44,19941";"95,23257";"0,877635";"13,83909";"19,65664";"8,572624";"115,9746";"0,03241741";"-164,6623";"25,58536";"26,68945";"26,1374";"109,9493";"44,19941";"109,2225";"22,9375"
"01/11/2025";"-43,82291";"-32,46313";"3,210818";"-0,650367";"-27,22604";"5,11875";"-1,732238";"-1,371447";"-7,408116";"-139,393";"2,177841";"-3,932786";"-14,59935";"-170,2665";"43,48851";"95,17348";"0,877635";"13,83909";"19,64018";"7,065812";"100,5618";"0,0007243489";"-148,0855";"25,20486";"26,17375";"25,6893";"109,8902";"43,48851";"90,70647";"22,39722"
"02/11/2025";"-39,38338";"-25,1757";"3,193821";"-1,152906";"-20,72217";"6,027689";"-1,774266";"-1,112441";"-4,336271";"-96,49075";"1,375529";"-3,99114";"-10,97672";"-101,1069";"1,883448";"94,24216";"0";"0";"0,6830043";"6,963497";"95,25452";"0,002053072";"-96,65495";"24,9554";"25,69918";"25,32729";"94,24216";"1,883448";"56,17052";"22,4243"
"03/11/2025";"-37,55267";"-30,74298";"1,223846";"-1,087977";"-25,17431";"-4,948668";"-3,665368";"-1,243743";"-6,068333";"-133,3569";"2,221926";"-4,215066";"-14,05715";"-153,502";"44,19941";"95,23257";"0,877635";"13,83909";"20,11555";"7,032837";"96,47337";"0,004866318";"-141,9236";"24,96282";"25,83155";"25,39719";"109,9493";"44,19941";"82,13937";"22,45243"
"04/11/2025";"-38,11412";"-32,4529";"1,490028";"-1,478008";"-25,34803";"-5,50595";"-3,791046";"-1,227734";"-6,111074";"-135,5527";"2,444208";"-5,217974";"-14,26502";"-154,131";"44,19941";"95,23257";"0,877635";"13,83909";"20,09552";"7,128515";"102,8698";"0";"-143,243";"24,99397";"25,89078";"25,44238";"109,9493";"44,19941";"82,19553";"22,4941"
"05/11/2025";"-66,91349";"-66,89688";"3,725409";"1,928781";"-14,57826";"15,57611";"-0,134441";"-1,964335";"-6,817469";"-105,2755";"2,035218";"-4,025241";"-11,40846";"-115,1171";"44,19941";"95,23257";"0,877635";"13,83909";"20,86567";"6,578141";"96,22163";"0";"-118,1071";"24,50486";"24,87886";"24,69186";"109,9493";"44,19941";"62,26621";"21,9441"
"06/11/2025";"-32,0676";"-42,06163";"-1,400198";"-2,486014";"-23,84822";"-14,09346";"-7,816046";"-1,056351";"-4,421376";"-130,5391";"2,07224";"-2,560338";"-10,53121";"-152,7629";"44,19941";"95,23257";"0,877635";"13,83909";"20,22599";"7,785942";"107,2283";"0,03291551";"-136,7733";"24,66974";"25,31328";"24,99151";"109,9493";"44,19941";"81,47099";"22,68507"
"07/11/2025";"-42,93949";"-29,67717";"1,481627";"-2,367005";"-32,77162";"-14,64652";"-5,847203";"-1,267916";"-5,060524";"-143,0906";"1,874681";"-2,615499";"-11,31379";"-170,8921";"44,19941";"95,23257";"0,877635";"13,83909";"19,88803";"9,534237";"124,5044";"0,005192715";"-152,0368";"25,21868";"26,1499";"25,68429";"109,9493";"44,19941";"91,00155";"22,61736"
"08/11/2025";"-45,10178";"-28,88387";"2,579917";"-1,651749";"-32,79652";"-6,73";"-4,293233";"-1,351264";"-5,470756";"-147,4166";"1,926419";"-3,391287";"-12,27468";"-182,2278";"43,48851";"95,17348";"0,877635";"13,83909";"19,51909";"9,287918";"121,6256";"0,004322393";"-155,8351";"25,32011";"26,36318";"25,84164";"109,8902";"43,48851";"96,66454";"22,5566"
"09/11/2025";"-62,03912";"-53,54977";"5,468831";"1,990221";"-15,30864";"21,58157";"0,954179";"-1,63463";"-3,301179";"-94,77195";"1,048335";"-2,348427";"-7,325071";"-100,1102";"1,883448";"94,24216";"0";"0";"0,716996";"8,016943";"108,2663";"0,001189258";"-94,928";"24,45653";"25,04284";"24,74968";"94,24216";"1,883448";"55,61675";"22,44861"
"10/11/2025";"-42,96054";"-64,57178";"-0,320216";"0,105939";"-12,73247";"3,539435";"-4,374813";"-1,361148";"-4,749613";"-107,3899";"1,73378";"-1,861636";"-6,235532";"-129,8022";"44,19941";"95,23257";"0,877635";"13,83909";"20,85571";"5,656108";"79,167";"0,04666113";"-115,0298";"24,27162";"24,38383";"24,32772";"109,9493";"44,19941";"69,64602";"22,50729"
"11/11/2025";"-45,31587";"-61,10093";"-0,031686";"-0,984476";"-17,34772";"-7,346843";"-6,091995";"-1,486749";"-4,472056";"-113,9689";"1,580207";"-1,679846";"-5,622594";"-141,7183";"44,19941";"95,23257";"0,877635";"13,83909";"20,69826";"6,778829";"100,9332";"0,06511644";"-120,6941";"24,4901";"24,67056";"24,58033";"109,9493";"44,19941";"75,5318";"22,6691"
"12/11/2025";"-50,72596";"-61,83455";"0,461535";"1,545676";"-13,66225";"1,396804";"-4,383499";"-1,533888";"-4,626135";"-105,7027";"1,653118";"-1,670727";"-6,516949";"-123,7017";"44,19941";"95,23257";"0,877635";"13,83909";"20,60168";"5,947921";"84,39571";"0,01787063";"-115,0029";"24,39566";"24,52038";"24,45802";"109,9493";"44,19941";"66,34075";"22,50174"
"13/11/2025";"-53,76501";"-70,56311";"-0,082711";"0,289014";"-14,59157";"-1,713658";"-5,174581";"-1,643201";"-4,647138";"-104,755";"1,715144";"-1,820748";"-6,445919";"-119,108";"44,19941";"95,23257";"0,877635";"13,83909";"20,75986";"7,207013";"101,6276";"0,03069914";"-113,2633";"24,22841";"24,33529";"24,28185";"109,9493";"44,19941";"64,0464";"22,56736"
"14/11/2025";"-30,51607";"-33,22709";"-1,531674";"-2,769729";"-26,89652";"-22,96656";"-8,693906";"-1,00277";"-3,898368";"-137,9057";"1,861688";"-2,068078";"-7,831751";"-184,2193";"44,19941";"95,23257";"0,877635";"13,83909";"19,99629";"8,161523";"111,3813";"0,06810912";"-142,9554";"24,80978";"25,4738";"25,14179";"109,9493";"44,19941";"97,3019";"23,01771"
"15/11/2025";"-39,05997";"-26,86704";"1,418984";"-2,013791";"-30,31754";"-13,49683";"-4,856326";"-1,209552";"-4,543003";"-142,952";"1,848339";"-2,858976";"-10,95784";"-187,0874";"43,48851";"95,17348";"0,877635";"13,83909";"19,64557";"8,307141";"113,7159";"0,0004966794";"-151,2449";"25,19868";"26,10714";"25,65291";"109,8902";"43,48851";"99,11462";"22,68819"
"16/11/2025";"-42,44515";"-24,49129";"3,608941";"-1,698694";"-25,2174";"-1,44974";"-2,226287";"-1,182063";"-4,607528";"-96,98652";"1,418969";"-4,099521";"-11,3575";"-103,0872";"1,883448";"94,24216";"0";"0";"0,6552815";"8,090943";"110,1304";"0,01265272";"-97,11906";"25,25097";"26,00356";"25,62726";"94,24216";"1,883448";"57,27065";"22,74688"
"17/11/2025";"-40,18107";"-34,62162";"1,762435";"-0,822613";"-24,21492";"-1,724006";"-2,793923";"-1,31258";"-6,640167";"-130,0995";"2,241784";"-4,254732";"-15,38222";"-154,5765";"44,19941";"95,23257";"0,877635";"13,83909";"20,22242";"6,900496";"97,20551";"0";"-139,9537";"24,97484";"25,81837";"25,39661";"109,9493";"44,19941";"82,58284";"22,32257"
"18/11/2025";"-41,21275";"-30,53332";"1,659071";"-1,301415";"-29,11391";"-6,349103";"-4,11978";"-1,285489";"-6,159909";"-143,443";"2,184438";"-3,86791";"-13,06964";"-192,6871";"44,19941";"95,23257";"0,877635";"13,83909";"19,8701";"8,480668";"111,4957";"0,0001191988";"-150,6803";"25,07576";"26,06904";"25,5724";"109,9493";"44,19941";"101,8615";"22,52847"
"19/11/2025";"-45,85923";"-34,68177";"2,531754";"-1,843396";"-30,68813";"-5,311513";"-3,848783";"-1,415901";"-5,974747";"-143,493";"2,128856";"-4,290449";"-14,04108";"-186,2677";"44,19941";"95,23257";"0,877635";"13,83909";"19,89915";"9,263841";"121,9284";"0,004520495";"-151,2949";"25,12484";"26,13684";"25,63083";"109,9493";"44,19941";"98,4594";"22,27257"
"20/11/2025";"-46,41001";"-33,50455";"2,574858";"-0,276819";"-25,55314";"1,335103";"-2,902974";"-1,47831";"-9,161208";"-129,1295";"2,48406";"-6,830998";"-20,02365";"-162,4455";"44,19941";"95,23257";"0,877635";"13,83909";"20,46597";"8,247094";"109,5523";"4,766861e-05";"-142,4832";"24,82114";"25,8999";"25,36052";"109,9493";"44,19941";"86,64818";"21,73021"
"21/11/2025";"-44,13769";"-35,73279";"1,70948";"-1,469568";"-27,04812";"-4,538634";"-3,90183";"-1,397569";"-6,205052";"-135,6124";"2,115431";"-4,698001";"-14,9174";"-159,1433";"44,19941";"95,23257";"0,877635";"13,83909";"20,13499";"8,573084";"114,0991";"9,553882e-05";"-145,549";"24,90183";"25,86246";"25,38214";"109,9493";"44,19941";"84,75047";"21,96007"
"22/11/2025";"-47,19736";"-33,79319";"2,330252";"-0,875358";"-28,30428";"-3,117684";"-3,747976";"-1,461718";"-6,838916";"-134,81";"2,386398";"-6,395329";"-18,15383";"-164,8517";"43,48851";"95,17348";"0,877635";"13,83909";"19,76644";"9,35767";"119,6197";"0,001474053";"-146,2418";"24,85112";"25,93633";"25,39372";"109,8902";"43,48851";"87,53352";"21,80174"
"23/11/2025";"-36,69144";"-24,98487";"2,536004";"0,086092";"-15,84996";"8,309438";"-1,332226";"-1,074849";"-4,050954";"-95,05368";"1,42712";"-3,878701";"-10,23201";"-100,4133";"1,883448";"94,24216";"0";"0";"0,714608";"6,203793";"82,10233";"0,002398566";"-95,20116";"24,53036";"25,24893";"24,88964";"94,24216";"1,883448";"55,78516";"22,09479"
