id_eso,ambiente,objeto,variable_unidad_original,frecuencia,mes,valor_original,estadisticos_adicionales_orden_eso
1465,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01 COMPUTING GAIN,Other Equipment Total Heating Rate [W],Monthly,1,41.35871975806471,0.0| 1| 1|10|113.96624999999999| 1| 9|10
1469,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01 MISCELLANEOUS GAIN,Other Equipment Electricity Rate [W],Monthly,1,5.514495967741906,0.0| 1| 1|10|15.1955| 1| 9|10
1474,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01 MISCELLANEOUS GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1478,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01 MISCELLANEOUS GAIN,Other Equipment Total Heating Rate [W],Monthly,1,5.514495967741906,0.0| 1| 1|10|15.1955| 1| 9|10
1482,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01 EQUIPMENT GAIN,Other Equipment Electricity Rate [W],Monthly,1,16.54348790322577,0.0| 1| 1|10|45.5865| 1| 9|10
1487,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01 EQUIPMENT GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1491,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01 EQUIPMENT GAIN,Other Equipment Total Heating Rate [W],Monthly,1,16.54348790322577,0.0| 1| 1|10|45.5865| 1| 9|10
1495,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01 MISCELLANEOUS GAIN,Other Equipment Electricity Rate [W],Monthly,1,1.0236298723118354,0.10887500000000002| 1| 1|10|2.1775| 1|10|10
1512,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01 MISCELLANEOUS GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1516,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01 MISCELLANEOUS GAIN,Other Equipment Total Heating Rate [W],Monthly,1,1.0236298723118354,0.10887500000000002| 1| 1|10|2.1775| 1|10|10
1520,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF COMPUTING GAIN,Other Equipment Electricity Rate [W],Monthly,1,10.61655241935484,0.0| 1| 1|10|29.2545| 1| 9|10
1537,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF COMPUTING GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1541,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF COMPUTING GAIN,Other Equipment Total Heating Rate [W],Monthly,1,10.61655241935484,0.0| 1| 1|10|29.2545| 1| 9|10
1545,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF CATERING GAIN,Other Equipment Electricity Rate [W],Monthly,1,31.84965725806451,0.0| 1| 1|10|87.76350000000001| 1| 9|10
1550,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF CATERING GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1554,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF CATERING GAIN,Other Equipment Total Heating Rate [W],Monthly,1,31.84965725806451,0.0| 1| 1|10|87.76350000000001| 1| 9|10
1558,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF EQUIPMENT GAIN,Other Equipment Electricity Rate [W],Monthly,1,10.61655241935484,0.0| 1| 1|10|29.2545| 1| 9|10
1563,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF EQUIPMENT GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1567,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF EQUIPMENT GAIN,Other Equipment Total Heating Rate [W],Monthly,1,10.61655241935484,0.0| 1| 1|10|29.2545| 1| 9|10
1571,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM COMPUTING GAIN,Other Equipment Electricity Rate [W],Monthly,1,22.823564516129154,0.0| 1| 1|10|62.8916| 1| 9|10
1588,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM COMPUTING GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1592,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM COMPUTING GAIN,Other Equipment Total Heating Rate [W],Monthly,1,22.823564516129154,0.0| 1| 1|10|62.8916| 1| 9|10
1596,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM EQUIPMENT GAIN,Other Equipment Electricity Rate [W],Monthly,1,34.23534677419365,0.0| 1| 1|10|94.3374| 1| 9|10
1601,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM EQUIPMENT GAIN,Other Equipment Lost Heat Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1605,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM EQUIPMENT GAIN,Other Equipment Total Heating Rate [W],Monthly,1,34.23534677419365,0.0| 1| 1|10|94.3374| 1| 9|10
1609,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1613,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1617,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1621,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1625,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1629,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1633,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1637,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1641,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1645,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1649,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1653,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1657,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:ASCENSOR,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1661,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:ASCENSOR,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1665,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:ASCENSOR,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1669,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,320.9244793054133,0.0| 1| 1|10|1665.469344388609|27| 9|30
1673,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1677,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,6.039962139789547,0.0| 1| 1|10|40.96033266973241|23|17|30
1681,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX03,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,107.33218330266198,0.0| 1| 1|10|703.7015193417002|15|17|30
1685,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX03,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1689,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX03,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,36.107497864126468,0.0| 1| 1|10|145.2704865783789|27| 9|30
1693,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX02,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,107.53480948811242,0.0| 1| 1|10|703.9558736420772|15|17|30
1697,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX02,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1701,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX02,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,42.400224070368818,0.0| 1| 1|10|172.80093112359129|23|17|30
1705,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,113.24772699559527,0.0| 1| 1|10|703.605038515249|15|17|30
1709,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1713,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,14.638032459418776,0.0| 1| 1|10|82.97137932194986|23|17|30
1717,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1721,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1725,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1729,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1733,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1737,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1741,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1745,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1749,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1753,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,48.40686793337789,0.0| 1| 1|10|171.4286925208377|25|13|30
1757,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1761,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1765,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,33.84692973604149,0.0| 1| 1|10|171.96446686301693|15|17|30
1769,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1773,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,1.0135277301155586,0.0| 1| 1|10|3.577964010824321|10|14|30
1777,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,63.41120813448805,0.0| 1| 1|10|215.7417089204049|25|13|30
1781,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1785,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,4.447744083975672,0.0| 1| 1|10|22.366877920576486| 7|14|40
1789,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,65.06255863070369,0.0| 1| 1|10|361.7105441680339|23|17|20
1793,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1797,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1801,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,59.17167109359088,0.0| 1| 1|10|357.83214984291149|15|17|30
1805,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1809,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1813,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ATRIO1PA,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,148.8811439044661,0.0| 1| 1|10|843.9702102825993|17|10|10
1817,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ATRIO1PA,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1821,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ATRIO1PA,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,4.249727634391696,0.0| 1| 1|10|19.634727054491426|23|17|30
1825,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX03,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,58.71304698704438,0.0| 1| 1|10|336.8882960120744| 7|14|40
1829,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX03,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1833,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX03,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,4.6363043945117419,0.0| 1| 1|10|21.432995030858753|17|10|30
1837,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,142.5374482112522,0.0| 1| 1|10|759.115824682402|23|17|30
1841,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1845,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,3.5678149833408545,0.0| 1| 1|10|23.70189822473383|27| 9|30
1849,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,73.9133667193487,0.0| 1| 1|10|408.7473190426492|23|17|20
1853,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1857,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1861,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1865,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1869,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1873,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXES,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1877,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXES,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1881,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXES,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1885,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,249.35734905126194,0.0| 1| 1|10|1381.630153087344|23|17|30
1889,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1893,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,1.8310690885763939,0.0| 1| 1|10|6.229160510267139|25|10|30
1897,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ASCENSOR,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1901,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ASCENSOR,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1905,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ASCENSOR,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1909,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXPAS,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1913,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXPAS,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1917,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXPAS,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1921,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ATRIO2PA,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,240.09022649969993,0.0| 1| 1|10|1138.391985017765|27| 9|30
1925,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ATRIO2PA,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1929,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ATRIO2PA,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,8.458740990358216,0.0| 1| 1|10|53.43044320143132|23|17|40
1933,SAN CRISTOBAL (01-01:31-12),CUBIERTA:ATRIOSUPERIOR,Zone Windows Total Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1937,SAN CRISTOBAL (01-01:31-12),CUBIERTA:ATRIOSUPERIOR,Zone Interior Windows Total Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1941,SAN CRISTOBAL (01-01:31-12),CUBIERTA:ATRIOSUPERIOR,Zone Interior Windows Total Transmitted Diffuse Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1945,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_8_0_0_0_0_1_WIN,Surface Window Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1949,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_8_0_0_0_0_1_WIN,Surface Window Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1953,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_8_0_0_0_0_1_WIN,Surface Window Heat Gain Rate [W],Monthly,1,7.522403832825596,0.0| 1| 7|60|48.25387531732747|26|18|30
1957,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_8_0_0_0_0_1_WIN,Surface Window Heat Loss Rate [W],Monthly,1,2.7584828850135314,0.0| 1| 1|10|27.010282134427916|26| 9|40
1961,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_8_0_0_0_0_1_WIN,Surface Window Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1965,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_10_0_0_0_0_0_WIN,Surface Window Transmitted Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1969,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_10_0_0_0_0_0_WIN,Surface Window Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1973,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_10_0_0_0_0_0_WIN,Surface Window Heat Gain Rate [W],Monthly,1,14.778015979777598,0.0| 1| 8|10|70.9271847254675|26|18|30
1977,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_10_0_0_0_0_0_WIN,Surface Window Heat Loss Rate [W],Monthly,1,4.787805834412042,0.0| 1| 1|10|46.248811533170798|26| 9|40
1981,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_PARTITION_10_0_0_0_0_0_WIN,Surface Window Transmitted Beam Solar Radiation Rate [W],Monthly,1,0.0,0.0| 1| 1|10|0.0| 1| 1|10
1985,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_WALL_11_0_0_0_0_3_WIN,Surface Window Transmitted Solar Radiation Rate [W],Monthly,1,53.466874705195298,0.0| 1| 1|10|306.47961865316889|17|10|30
1989,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_WALL_11_0_0_0_0_3_WIN,Surface Window Heat Gain Rate [W],Monthly,1,75.67277509275529,0.0| 1| 1|10|434.4119322160498|17|10|20
1993,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01_WALL_11_0_0_0_0_3_WIN,Surface Window Heat Loss Rate [W],Monthly,1,3.7636029627518519,0.0| 1| 7|40|20.25327959700917|25| 6|60
